SourceList,Study,N,Women,Gender,Scan,CoordSys,ROI,FixedRandom,Stimuli,Method,Emotion,Valence,Mode,CogLoad,AffectFocus,ObjectEval,Contrast,x,y,z,p_correction  
2,s_19505971,27,14,both,fMRI,MNI,no,1,faces,visual,disgust,negative,perception,yes,background,MISSING,730,15,60,-9,corrected
2,s_19505971,27,14,both,fMRI,MNI,no,1,faces,visual,disgust,negative,perception,yes,background,MISSING,730,48,36,-6,corrected
2,s_19505971,27,14,both,fMRI,MNI,no,1,faces,visual,disgust,negative,perception,yes,background,MISSING,730,57,-24,-3,corrected
2,s_19505971,27,14,both,fMRI,MNI,no,1,faces,visual,disgust,negative,perception,yes,background,MISSING,730,-33,57,-3,corrected
2,s_19505971,27,14,both,fMRI,MNI,no,1,faces,visual,disgust,negative,perception,yes,background,MISSING,730,21,15,6,corrected
2,s_19505971,27,14,both,fMRI,MNI,no,1,faces,visual,disgust,negative,perception,yes,background,MISSING,730,18,-24,12,corrected
2,s_19505971,27,14,both,fMRI,MNI,no,1,faces,visual,disgust,negative,perception,yes,background,MISSING,730,-18,9,12,corrected
2,s_19505971,27,14,both,fMRI,MNI,no,1,faces,visual,disgust,negative,perception,yes,background,MISSING,730,-21,-27,15,corrected
2,s_19505971,27,14,both,fMRI,MNI,no,1,faces,visual,disgust,negative,perception,yes,background,MISSING,730,-15,-81,18,corrected
2,s_19505971,27,14,both,fMRI,MNI,no,1,faces,visual,disgust,negative,perception,yes,background,MISSING,730,57,21,21,corrected
2,s_19505971,27,14,both,fMRI,MNI,no,1,faces,visual,disgust,negative,perception,yes,background,MISSING,730,-48,-45,24,corrected
2,s_19505971,27,14,both,fMRI,MNI,no,1,faces,visual,disgust,negative,perception,yes,background,MISSING,730,-3,45,30,corrected
2,s_19505971,27,14,both,fMRI,MNI,no,1,faces,visual,disgust,negative,perception,yes,background,MISSING,730,-9,-15,39,corrected
2,s_19505971,27,14,both,fMRI,MNI,no,1,faces,visual,disgust,negative,perception,yes,background,MISSING,730,42,33,-3,uncorrected
2,s_19505993,20,10,both,fMRI,MNI,yes,1,sentences,auditory,affect,mix,perception,yes,foreground,stimulus,731,60,-8,-4,uncorrected
2,s_19505993,20,10,both,fMRI,MNI,yes,1,sentences,auditory,affect,mix,perception,yes,foreground,stimulus,731,-56,-46,8,uncorrected
2,s_19505993,20,10,both,fMRI,MNI,yes,1,sentences,auditory,affect,mix,perception,yes,foreground,stimulus,732,-50,-44,8,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,-42,-18,-27,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,-24,-9,-27,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,21,-9,-21,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,-33,-6,-18,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,-42,-51,-15,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,-63,0,-15,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,27,24,-12,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,24,-54,-6,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,12,-75,-3,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,-18,-45,-3,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,-12,-81,0,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,6,-81,0,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,-24,-30,0,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,-9,-15,0,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,-12,3,0,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,-33,30,0,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,-15,-72,3,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,42,-84,9,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,45,-66,9,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,-30,-81,15,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,51,30,15,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,-6,-75,24,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,-48,21,24,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,-24,-75,27,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,-39,-72,27,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,-45,9,27,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,51,21,27,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,-9,21,36,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,6,21,39,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,-3,18,54,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,733,45,-9,60,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,734,-24,-12,-21,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,734,21,-6,-21,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,734,-39,-33,-18,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,734,30,-27,-18,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,734,-33,-5,-15,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,734,-27,-78,-12,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,734,30,30,-6,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,734,-15,-30,-3,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,734,-33,27,-3,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,734,-12,-78,0,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,734,18,-72,0,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,734,-9,-3,3,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,734,0,-90,6,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,734,24,-54,6,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,734,-6,-84,9,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,734,48,-69,9,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,734,54,33,12,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,734,-48,21,24,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,734,-45,-78,27,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,734,45,6,30,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,734,21,-78,39,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,734,0,18,54,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,734,45,-9,60,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,30,-27,-21,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,-21,-12,-21,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,24,-9,-21,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,-39,-33,-18,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,-33,-9,-15,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,36,27,-12,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,24,-63,-6,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,24,-63,-6,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,-21,-60,-6,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,-15,-21,-6,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,-18,-9,-3,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,-30,27,-3,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,-24,-57,3,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,-9,-27,3,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,0,-90,6,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,-36,-78,6,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,-3,-84,9,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,45,-66,9,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,3,-45,12,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,-12,3,12,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,48,30,18,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,-42,9,27,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,54,18,27,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,3,3,30,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,-51,6,45,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,27,-57,54,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,-39,-21,54,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,-3,21,54,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,735,45,-9,57,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,736,-33,-15,-27,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,736,30,-27,-21,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,736,-24,-9,-21,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,736,24,-6,-21,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,736,-21,-63,-6,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,736,21,-63,-6,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,736,-9,-27,-6,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,736,33,24,-6,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,736,-30,27,-3,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,736,6,-81,0,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,736,-12,-78,0,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,736,-12,-51,3,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,736,-24,-30,3,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,736,-45,-60,6,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,736,15,-96,9,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,736,48,30,18,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,736,-48,21,24,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,736,-39,9,30,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,736,-3,21,54,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,736,42,-6,60,corrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,mix,experience,yes,background,MISSING,737,-36,-12,-15,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,mix,experience,yes,background,MISSING,737,51,-57,0,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,mix,experience,yes,background,MISSING,737,-57,-63,3,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,mix,experience,yes,background,MISSING,737,-51,12,12,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,738,15,-90,-15,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,738,-51,-66,-12,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,738,48,-63,-12,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,738,-27,-48,-12,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,738,33,-63,-6,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,738,-30,27,-3,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,738,36,27,-3,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,738,-42,36,0,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,738,9,6,6,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,738,-33,-90,9,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,738,-3,-15,12,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,738,27,-84,21,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,738,-45,9,27,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,738,51,24,27,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,738,42,9,30,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,738,24,-69,39,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,738,-24,-54,45,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,background,MISSING,738,6,12,54,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,739,-63,-6,-12,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,739,-9,39,-12,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,739,27,-9,-6,uncorrected
2,s_19665830,23,23,female,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,background,MISSING,739,-30,-9,9,uncorrected
2,s_19696688,24,12,both,fMRI,MNI,yes,1,sound,auditory,affect,mix,perception,no,MISSING,MISSING,740,-30,0,-18,uncorrected
2,s_19696688,24,12,both,fMRI,MNI,yes,1,sound,auditory,affect,mix,perception,no,MISSING,MISSING,740,30,0,-18,uncorrected
2,s_19696688,24,12,both,fMRI,MNI,yes,1,sound,auditory,affect,negative,perception,no,MISSING,MISSING,741,-30,0,-18,uncorrected
2,s_19696688,24,12,both,fMRI,MNI,yes,1,sound,auditory,affect,negative,perception,no,MISSING,MISSING,741,30,0,-18,uncorrected
2,s_19696688,24,12,both,fMRI,MNI,yes,1,sound,auditory,affect,positive,perception,no,MISSING,MISSING,742,-30,0,-18,uncorrected
2,s_19696688,24,12,both,fMRI,MNI,yes,1,sound,auditory,affect,positive,perception,no,MISSING,MISSING,742,30,0,-18,uncorrected
2,s_19696688,24,12,both,fMRI,MNI,yes,1,sound,auditory,affect,positive,perception,no,MISSING,MISSING,743,-30,0,-18,uncorrected
2,s_19696688,24,12,both,fMRI,MNI,yes,1,sound,auditory,affect,positive,perception,no,MISSING,MISSING,743,30,0,-18,uncorrected
2,s_19826083,57,41,both,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,foreground,feeling,744,-22,-6,-20,corrected
2,s_19826083,57,41,both,fMRI,MNI,no,1,pictures,visual,affect,negative,experience,yes,foreground,feeling,744,10,0,-20,corrected
2,s_19826083,57,41,both,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,foreground,feeling,745,-33,19,-20,corrected
2,s_19826083,57,41,both,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,foreground,feeling,745,-3,47,-20,corrected
2,s_19826083,57,41,both,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,foreground,feeling,745,-14,-72,-4,corrected
2,s_19826083,57,41,both,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,foreground,feeling,745,3,44,0,corrected
2,s_19826083,57,41,both,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,foreground,feeling,745,-52,-72,8,corrected
2,s_19826083,57,41,both,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,foreground,feeling,745,52,-69,8,corrected
2,s_19826083,57,41,both,fMRI,MNI,no,1,pictures,visual,affect,positive,experience,yes,foreground,feeling,745,0,61,16,corrected
2,s_19826083,57,41,both,fMRI,MNI,yes,1,pictures,visual,affect,positive,experience,yes,foreground,feeling,745,19,-3,-20,uncorrected
2,s_19826083,57,41,both,fMRI,MNI,yes,1,pictures,visual,affect,positive,experience,yes,foreground,feeling,745,-19,-3,-16,uncorrected
2,s_19826083,57,41,both,fMRI,MNI,yes,1,pictures,visual,affect,negative,experience,yes,foreground,feeling,746,-22,-6,-20,uncorrected
2,s_19826083,57,41,both,fMRI,MNI,yes,1,pictures,visual,affect,negative,experience,yes,foreground,feeling,746,22,0,-20,uncorrected
2,s_19858108,30,14,both,fMRI,MNI,no,1,pers_event,imagery,sad,negative,experience,yes,foreground,feeling,747,-46,28,-18,uncorrected
2,s_19858108,30,14,both,fMRI,MNI,no,1,pers_event,imagery,sad,negative,experience,yes,foreground,feeling,747,50,38,-12,uncorrected
2,s_19858108,30,14,both,fMRI,MNI,no,1,pers_event,imagery,sad,negative,experience,yes,foreground,feeling,747,-24,42,-8,uncorrected
2,s_19858108,30,14,both,fMRI,MNI,no,1,pers_event,imagery,sad,negative,experience,yes,foreground,feeling,747,38,6,-4,uncorrected
2,s_19858108,30,14,both,fMRI,MNI,no,1,pers_event,imagery,sad,negative,experience,yes,foreground,feeling,747,-44,6,0,uncorrected
2,s_19858108,30,14,both,fMRI,MNI,no,1,pers_event,imagery,sad,negative,experience,yes,foreground,feeling,747,62,4,8,uncorrected
2,s_19858108,30,14,both,fMRI,MNI,no,1,pers_event,imagery,sad,negative,experience,yes,foreground,feeling,747,6,24,22,uncorrected
2,s_19858108,30,14,both,fMRI,MNI,no,1,pers_event,imagery,sad,negative,experience,yes,foreground,feeling,747,2,18,38,uncorrected
2,s_19858108,30,14,both,fMRI,MNI,no,1,pers_event,imagery,sad,negative,experience,yes,foreground,feeling,747,6,10,60,uncorrected
2,s_19883494,20,20,female,fMRI,MNI,yes,1,pictures,imagery,affect,negative,experience,yes,foreground,feeling,748,-21,5,-27,uncorrected
2,s_19883494,20,20,female,fMRI,MNI,yes,1,pictures,imagery,affect,negative,experience,yes,foreground,feeling,748,-17,-9,-11,uncorrected
2,s_19883494,20,20,female,fMRI,MNI,yes,1,pictures,visual,affect,negative,experience,yes,foreground,feeling,749,-21,5,-27,uncorrected
2,s_19883494,20,20,female,fMRI,MNI,yes,1,pictures,visual,affect,negative,experience,yes,foreground,feeling,749,-17,-9,-11,uncorrected
2,s_19883773,12,6,both,fMRI,T88,yes,1,faces,visual,anger,negative,perception,yes,background,MISSING,750,25,-10,-7,uncorrected
2,s_19883773,12,6,both,fMRI,T88,yes,1,faces,visual,anger,negative,perception,yes,background,MISSING,750,-23,-8,-7,uncorrected
2,s_19931855,15,12,both,fMRI,MNI,yes,1,faces,visual,fear,negative,perception,yes,foreground,stimulus,751,18,-6,-21,uncorrected
2,s_19931855,15,12,both,fMRI,MNI,yes,1,faces,visual,fear,negative,perception,yes,foreground,stimulus,751,-24,-3,-15,uncorrected
2,s_20001123,22,12,both,fMRI,MNI,no,1,faces,visual,affect,mix,perception,yes,foreground,stimulus,752,-18,-60,-15,uncorrected
2,s_20001123,22,12,both,fMRI,MNI,no,1,faces,visual,affect,mix,perception,yes,foreground,stimulus,752,24,-69,-12,uncorrected
2,s_20001123,22,12,both,fMRI,MNI,no,1,faces,visual,affect,mix,perception,yes,foreground,stimulus,752,-51,-66,0,uncorrected
2,s_20001123,22,12,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,foreground,stimulus,753,-33,-66,-18,uncorrected
2,s_20001123,22,12,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,foreground,stimulus,753,-24,3,-18,uncorrected
2,s_20001123,22,12,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,foreground,stimulus,753,24,6,-15,uncorrected
2,s_20001123,22,12,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,foreground,stimulus,753,45,-66,-12,uncorrected
2,s_20001123,22,12,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,foreground,stimulus,753,-30,-90,-6,uncorrected
2,s_20001123,22,12,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,foreground,stimulus,753,36,-90,-6,uncorrected
2,s_20001123,22,12,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,foreground,stimulus,753,45,-72,-3,uncorrected
2,s_20001123,22,12,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,foreground,stimulus,753,-51,-72,0,uncorrected
2,s_20001123,22,12,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,foreground,stimulus,753,-54,12,18,uncorrected
2,s_20001123,22,12,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,foreground,stimulus,753,-30,-45,39,uncorrected
2,s_20001123,22,12,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,foreground,stimulus,753,-6,24,51,uncorrected
2,s_20001123,22,12,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,foreground,stimulus,753,-36,-24,57,uncorrected
2,s_20035882,23,12,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,background,MISSING,754,26,-4,-26,uncorrected
2,s_20035882,23,12,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,background,MISSING,754,28,0,-24,uncorrected
2,s_20035882,23,12,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,background,MISSING,754,46,-48,-16,uncorrected
2,s_20035882,23,12,both,fMRI,MNI,yes,1,faces,visual,fear,negative,perception,yes,background,MISSING,755,-26,-4,-26,uncorrected
2,s_20035882,23,12,both,fMRI,MNI,yes,1,faces,visual,fear,negative,perception,yes,background,MISSING,755,28,0,-24,uncorrected
